           ACA_I_N16_Q4,    79
           ACA_II_N16_Q8,    28
           ETAII_N16_Q8,    35
           GeAr_N16_R2_P4,    53
           GeAr_N16_R4_P4,    28
           GDA_dyn_N16_M4,    128
           GeAr_N16_R4_P8,    102
           GeAr_N16_R6_P4,    24
           GDA_St_N16_M4_P4,    29
           GDA_St_N16_M4_P8,    49
           LOAGDA_St_N16_M4_P4,    37
           LOAGDA_St_N16_M4_P8,    44
           RCA_N16,    110
           LOA,    17
